REP,GENO,LOC,PROT,BC,FE,ZN,CA,MG,STAR,FRUC,GLUC,SUCR,MALT,DM,VW,NOPS,NOCR,NONC,CRW,NCRW,RYTHA,TRW,BIOM,HI,CI,FYTHA,CYTHA
1,7085,Satipo,9.5303488,376.635437,2.4449868,1.5528297,128.2927246,119.8475342,56.7357025,1.9254961,3.9714351,12.8865652,0,29.10447761,1.92,3,8,3,1.95,0.19,31.672,2.14,4.06,52.70935961,91.12149533,28.416,28.86
1,7085,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,3,1,7,0.12,0.15,3.996,0.27,0.72,37.5,44.44444444,6.66,1.776
1,7086,Satipo,8.4550848,559.030304,2.1763215,1.2807884,108.6068115,92.1141357,56.8227119,4.2688189,6.4878526,9.942112,0.1360636,27.93017456,1.89,3,6,13,1.09,0.32,20.868,1.41,3.3,42.72727273,77.30496454,27.972,16.132
1,7086,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14,3,0,0,0,0,0,0,1.14,0,NA,16.872,0
1,7087,Satipo,6.8145628,52.65213,1.7451124,1.2908688,40.9165039,81.9200439,68.2617111,1.3524141,2.6765018,8.9274883,0,34.57711443,2.2,3,7,8,2.6,0.25,42.18,2.85,5.05,56.43564356,91.22807018,32.56,38.48
1,7087,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,3,0,0,0,0,0,0,0.59,0,NA,8.732,0
1,7088,La Molina,8.0050087,351.248779,2.7236016,2.4376097,211.1140137,145.9807129,46.9616852,2.5682297,5.4847488,26.3220253,0.2697001,18.2278481,0.6,3,2,1,0.62,0.04,9.768,0.66,1.26,52.38095238,93.93939394,8.88,9.176
1,7088,Satipo,10.5767412,460.175705,2.869622,1.9305573,49.8144531,106.7351227,50.2062416,1.3801308,2.6637797,20.7261105,0.1682739,25.37313433,2.07,3,6,2,2.13,0.09,32.856,2.22,4.29,51.74825175,95.94594595,30.636,31.524
1,7089,Satipo,8.0700827,30.182953,2.0159354,1.2485533,46.5450439,103.4737091,67.7552872,1.5416498,3.0580049,6.4421844,0,36.88118812,0.97,3,7,4,1.52,0.13,24.42,1.65,2.62,62.97709924,92.12121212,14.356,22.496
1,7089,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,3,0,0,0,0,0,0,1.44,0,NA,21.312,0
1,7090,Satipo,7.7472858,231.098022,2.0560212,1.214047,99.7650146,105.2050018,59.5069847,3.5592289,5.471148,11.7723417,0.5989876,28.10945274,1.1,3,8,4,2.06,0.34,35.52,2.4,3.5,68.57142857,85.83333333,16.28,30.488
1,7090,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,3,0,6,0,0.28,4.144,0.28,0.68,41.17647059,0,5.92,0
1,7091,Satipo,9.5860338,506.093063,2.7359369,1.8004303,111.5684814,120.5841064,47.785553,1.7293739,3.5536628,25.6032944,0.8856182,22.88557214,1.84,3,5,6,1.72,0.32,30.192,2.04,3.88,52.57731959,84.31372549,27.232,25.456
1,7091,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,2,0,0,0,0,0,0,1.38,0,NA,20.424,0
1,7092,Satipo,11.4725952,287.847443,3.1615963,2.0963602,112.4952393,111.9776306,49.1761017,2.3400097,3.8511677,19.3378277,1.2845421,22.22222222,1.14,2,3,4,0.41,0.15,8.288,0.56,1.7,32.94117647,73.21428571,16.872,6.068
1,7092,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,3,0,0,0,0,0,0,0.61,0,NA,9.028,0
1,7093,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.14,3,0,18,0,0.84,12.432,0.84,7.98,10.52631579,0,105.672,0
1,7093,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,3,0,0,0,0,0,0,1.06,0,NA,15.688,0
1,7094,Satipo,7.5623503,357.221909,2.4309156,1.5630488,64.7666016,106.0479584,48.7630768,3.2186575,5.3527107,23.3764381,0.4593058,19.55445545,1.08,3,13,5,4.08,0.27,64.38,4.35,5.43,80.11049724,93.79310345,15.984,60.384
1,7094,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,3,0,0,0,0,0,0,0.57,0,NA,8.436,0
1,7095,Satipo,8.0155554,311.090088,2.4810843,1.4389324,134.5396729,114.3436279,48.6334419,5.3766422,8.006362,15.1259165,0.1274319,21.97530864,3.78,3,8,18,1.23,0.94,32.116,2.17,5.95,36.47058824,56.68202765,55.944,18.204
1,7095,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,3,0,0,0,0,0,0,1.18,0,NA,17.464,0
1,7096,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94,3,9,10,2.61,0.39,44.4,3,5.94,50.50505051,87,43.512,38.628
1,7096,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,3,0,0,0,0,0,0,1.07,0,NA,15.836,0
1,7097,Satipo,7.3840837,356.488571,2.2375021,1.497303,104.8225098,99.3540344,56.0013695,2.6557961,4.8171015,13.3358812,0.1775723,25.12437811,2.53,3,4,5,1.8,0.38,32.264,2.18,4.71,46.28450106,82.56880734,37.444,26.64
1,7097,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,NA,NA,0,0
1,7098,La Molina,9.5228977,NA,2.1669402,1.548799,375.6768188,174.0863037,64.2038422,0.9221649,3.5536451,12.3840027,0.2334108,36.2962963,5.89,3,3,14,0.25,0.3,8.14,0.55,6.44,8.540372671,45.45454545,87.172,3.7
1,7098,Satipo,8.0273046,0,2.0759192,1.2757959,10.6998291,97.9546661,67.9619675,0.611763,1.9832853,8.2227421,0.0759211,37.31343284,5.93,3,8,4,1.39,0.1,22.052,1.49,7.42,20.08086253,93.2885906,87.764,20.572
1,7099,La Molina,9.1248817,9.289856,2.1401095,1.941608,328.5688477,150.8678589,52.9174728,2.6226721,5.6661086,24.5019608,1.1584291,22.6044226,1.34,3,3,3,0.28,0.1,5.624,0.38,1.72,22.09302326,73.68421053,19.832,4.144
1,7099,Satipo,6.6495686,0,2.0464892,1.4579082,55.3741455,93.8827515,58.917923,2.068737,4.1938167,16.150795,0.3653145,24.37810945,2.54,3,5,2,1.88,0.08,29.008,1.96,4.5,43.55555556,95.91836735,37.592,27.824
1,7100,La Molina,7.6004286,481.868668,2.0674849,1.6675811,106.8942871,117.3542175,38.0323029,4.231966,7.9343286,32.2500153,0.1827812,19.31540342,0.68,3,6,3,1.01,0.08,16.132,1.09,1.77,61.5819209,92.66055046,10.064,14.948
1,7100,Satipo,6.3671474,318.098297,2.0981679,1.2192883,9.4018555,86.9387054,44.9779739,5.365303,8.826458,21.1628075,0.4000511,23.07692308,1.11,3,4,6,1.06,0.52,23.384,1.58,2.69,58.73605948,67.08860759,16.428,15.688
1,7101,Satipo,11.2082844,342.131195,3.6407592,2.212821,198.6040039,167.6130981,44.8526115,3.1802711,5.9826565,22.5483265,1.5435638,18.56435644,2.63,3,8,8,2.24,0.28,37.296,2.52,5.15,48.93203883,88.88888889,38.924,33.152
1,7101,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,3,0,0,0,0,0,0,0.91,0,NA,13.468,0
1,7102,La Molina,7.3954439,107.295227,1.8285422,1.664021,104.1190186,91.1698608,60.8712311,1.5860138,3.7176299,15.3416958,0,26.55086849,2.87,3,2,2,0.47,0.15,9.176,0.62,3.49,17.76504298,75.80645161,42.476,6.956
1,7102,Satipo,6.1322231,0,1.6976433,1.1921544,45.5136719,85.2353363,67.772522,2.0899267,4.0165005,6.0317163,0,31.5920398,5.64,3,9,6,3.59,0.43,59.496,4.02,9.66,41.61490683,89.30348259,83.472,53.132
1,7103,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,1,1,0,2.5,0,37,2.5,5.18,48.26254826,100,39.664,37
1,7103,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,3,0,1,0,0.06,0.888,0.06,1.31,4.580152672,0,18.5,0
1,7104,La Molina,8.3457136,NA,1.9278097,1.7288203,102.9106445,112.13237,56.8908195,0.7918596,3.1075945,20.3066578,0,28.64197531,1.69,3,2,6,0.43,0.19,9.176,0.62,2.31,26.83982684,69.35483871,25.012,6.364
1,7104,Satipo,8.0873108,161.159363,1.9682355,1.3717175,21.7558594,93.6717072,66.3804321,1.3380518,2.7224574,10.0330057,0,34.41396509,0.89,3,5,6,1.63,0.19,26.936,1.82,2.71,67.15867159,89.56043956,13.172,24.124
1,7105,Satipo,6.7697144,143.355255,1.7367444,1.1600351,33.5561523,61.7735291,63.5644035,3.9703894,5.9341693,7.2310944,0,29.28039702,2,3,9,5,2.92,0.25,46.916,3.17,5.17,61.31528046,92.11356467,29.6,43.216
1,7105,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,3,0,0,0,0,0,0,2.2,0,NA,32.56,0
1,7106,Satipo,8.0664892,72.402802,2.2383108,1.4378676,19.1876221,81.9743195,61.3820877,4.2667189,6.4146695,7.5038757,0.3741951,23.95061728,1.19,3,4,6,1.66,0.25,28.268,1.91,3.1,61.61290323,86.91099476,17.612,24.568
1,7106,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,3,0,0,0,0,0,0,0.48,0,NA,7.104,0
1,7107,La Molina,9.7232771,576.561661,2.4763761,2.1226821,228.956604,122.1576385,44.5558853,1.8824444,4.5817547,27.8701878,0.9014978,20.44334975,1.62,3,2,0,0.65,0,9.62,0.65,2.27,28.63436123,100,23.976,9.62
1,7107,Satipo,10.8171263,464.843445,2.7273979,1.6313019,56.9173584,94.7714996,56.7636719,3.5232096,5.5196419,8.7886038,0.2208338,26.30272953,1.27,3,11,5,2.2,0.09,33.892,2.29,3.56,64.3258427,96.069869,18.796,32.56
1,7108,Satipo,8.2892141,0,2.0298672,1.4054341,4.8825684,75.7610474,66.8650818,1.2987185,2.5578241,7.7391768,0,30.52109181,2.67,3,8,2,2.49,0.2,39.812,2.69,5.36,50.18656716,92.56505576,39.516,36.852
1,7108,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,2,0,0,0,0,0,0,0.4,0,NA,5.92,0
1,7109,Satipo,7.2081985,0,1.7909555,1.237566,41.234375,73.272644,66.8405457,1.510211,2.5327067,10.2464848,0.2270412,36.06965174,3.21,3,11,3,3.33,0.16,51.652,3.49,6.7,52.08955224,95.41547278,47.508,49.284
1,7109,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,3,0,0,0,0,0,0,1.75,0,NA,25.9,0
1,7110,Satipo,8.2544451,232.657776,2.1796041,1.367126,66.6608887,91.934433,64.6959305,1.3259878,2.5029402,11.0637732,0,30.54187192,1.48,3,7,6,2.22,0.48,39.96,2.7,4.18,64.59330144,82.22222222,21.904,32.856
1,7110,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,3,0,3,0,0.07,1.036,0.07,1.11,6.306306306,0,15.392,0
1,7111,La Molina,8.3639936,0,2.1574802,1.8879528,256.72052,153.540863,54.6461639,2.0106544,4.9837389,19.7219582,0.3189201,24.26470588,0.99,3,1,0,0.29,0,4.292,0.29,1.28,22.65625,100,14.652,4.292
1,7111,Satipo,7.4545012,0,1.8204708,1.3523302,32.2355957,86.8940887,66.3248062,2.430562,4.2301378,6.0093222,0,33.83084577,1.59,3,6,3,1.7,0.31,29.748,2.01,3.6,55.83333333,84.57711443,23.532,25.16
1,7112,Satipo,7.5428972,284.493561,2.0920887,1.3171873,42.668335,71.0969238,58.6707802,3.3879213,5.1810746,16.109148,0.4901953,22.82878412,1.51,3,10,5,2.35,0.26,38.628,2.61,4.12,63.34951456,90.03831418,22.348,34.78
1,7112,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,3,0,0,0,0,0,0,0.88,0,NA,13.024,0
1,7113,Satipo,9.1716747,115.67276,2.3034525,1.3736224,70.309082,106.4870453,64.0769348,1.4227047,3.1246099,10.3281364,0,36.65835411,2.91,2,2,0,1.18,0,17.464,1.18,4.09,28.85085575,100,43.068,17.464
1,7113,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,2,0,0,0,0,0,0,1.05,0,NA,15.54,0
1,7114,Satipo,9.2347765,428.398056,2.4701815,1.4114575,63.6645508,92.202774,49.1448135,5.8243504,8.3647547,14.2115107,0.3033323,25.87064677,0.36,3,7,15,0.76,0.52,18.944,1.28,1.64,78.04878049,59.375,5.328,11.248
1,7114,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA,0,0
1,7115,Satipo,7.2257833,0,1.739223,1.261694,43.3190918,82.0783691,69.1595154,1.2228441,2.6459498,7.2242699,0,36.38613861,2.08,3,4,0,3.14,0,46.472,3.14,5.22,60.1532567,100,30.784,46.472
1,7115,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26,2,0,0,0,0,0,0,2.26,0,NA,33.448,0
1,7116,Satipo,6.7016592,0,1.8582621,1.1833591,79.6209717,104.1083527,66.1130219,2.3013277,3.7701545,8.7105627,0.0174799,35.48387097,2.61,2,3,6,1.61,0.32,28.564,1.93,4.54,42.51101322,83.41968912,38.628,23.828
1,7116,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,3,0,3,0,0.06,0.888,0.06,1.24,4.838709677,0,17.464,0
1,7117,Satipo,8.37959,344.651108,2.3857927,1.5196519,73.2962646,93.9697113,50.2546005,6.0323477,9.1192102,14.8989754,0.4565468,19.65174129,2.02,3,5,10,1.69,0.47,31.968,2.16,4.18,51.67464115,78.24074074,29.896,25.012
1,7117,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,3,1,0,0.14,0,2.072,0.14,0.86,16.27906977,100,10.656,2.072
1,7118,Satipo,5.9073029,0,1.5263238,1.1401277,95.1838379,101.2029266,71.3542328,0.7374105,2.3202081,8.2714386,0,37.19211823,3.92,3,7,7,2.17,0.32,36.852,2.49,6.41,38.84555382,87.14859438,58.016,32.116
1,7118,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,3,0,0,0,0,0,0,1.04,0,NA,15.392,0
1,7119,Satipo,8.7500868,388.787537,2.3982468,1.4306369,89.137207,108.0619202,57.1567459,3.0960827,4.9993987,16.9668808,0.572999,27.79156328,1.94,1,7,10,1,0.68,24.864,1.68,3.62,46.40883978,59.52380952,28.712,14.8
1,7119,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85,3,0,3,0,0.14,2.072,0.14,2.99,4.682274247,0,42.18,0
1,7120,La Molina,9.4378004,58.192139,1.96275,1.7571273,254.59552,110.8443756,61.6303444,1.3015499,3.5597534,16.8587074,0,29.41176471,0.38,2,2,0,0.31,0,4.588,0.31,0.69,44.92753623,100,5.624,4.588
1,7120,Satipo,6.9455833,0,1.8335471,1.2448359,26.1540527,80.9688873,68.3621979,0.7209148,1.7007841,9.9411364,0,35.64356436,1.61,2,9,9,1.42,0.34,26.048,1.76,3.37,52.22551929,80.68181818,23.828,21.016
1,7121,Satipo,7.6812296,0,2.1104774,1.467452,62.4215088,89.9768829,67.389328,0.6078253,1.916309,9.0362816,0,32.50620347,3.81,3,5,11,2.17,0.33,37,2.5,6.31,39.61965135,86.8,56.388,32.116
1,7121,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,2,0,1,0,0.09,1.332,0.09,1.99,4.522613065,0,28.12,0
1,7122,Satipo,7.1151838,148.764038,2.1403742,1.5244603,75.4468994,89.0362091,59.4932594,2.9804792,5.0554919,14.4437752,0.2664862,23.44139651,1.62,2,4,1,1.78,0,26.344,1.78,3.4,52.35294118,100,23.976,26.344
1,7122,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,2,0,0,0,0,0,0,1.2,0,NA,17.76,0
1,7123,La Molina,7.2946949,0,1.7609682,1.610127,164.5603027,108.5702972,60.0449829,1.3169975,3.4774351,17.2318039,0,27.93017456,1.19,2,3,2,0.47,0.05,7.696,0.52,1.71,30.40935673,90.38461538,17.612,6.956
1,7123,Satipo,6.914917,0,1.9953799,1.2256389,44.5098877,98.0660553,62.7455521,3.1003275,5.1837511,9.7031107,0.1235905,29.20792079,3.08,2,4,10,1.07,0.4,21.756,1.47,4.55,32.30769231,72.78911565,45.584,15.836
1,7124,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA
1,7124,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07,3,0,0,0,0,0,0,2.07,0,NA,30.636,0
1,7125,Satipo,7.5254097,0,2.0832143,1.4397202,57.3065186,104.4379272,65.3493271,2.6605844,4.6600137,7.0470829,0.0247269,28.32512315,5.61,2,6,5,2.71,0.45,46.768,3.16,8.77,36.03192702,85.75949367,83.028,40.108
1,7125,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,2,0,0,0,0,0,0,1.27,0,NA,18.796,0
1,7126,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,2,1,4,0.32,0.29,9.028,0.61,6.51,9.370199693,52.45901639,87.32,4.736
1,7126,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,3,0,0,0,0,0,0,1.01,0,NA,14.948,0
1,7127,Satipo,7.372901,0,1.9493318,1.3261337,74.4390869,94.10466,66.850563,2.5468903,3.9420667,8.8227167,0.2082996,31.43564356,3.32,3,5,6,0.8,0.46,18.648,1.26,4.58,27.51091703,63.49206349,49.136,11.84
1,7127,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,3,0,0,0,0,0,0,1.66,0,NA,24.568,0
1,7128,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2,3,4,1.2,0.21,20.868,1.41,4.11,34.30656934,85.10638298,39.96,17.76
1,7128,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53,3,0,0,0,0,0,0,2.53,0,NA,37.444,0
1,7129,Satipo,6.6622429,3.372192,1.6259031,1.2478089,47.9405518,82.4423676,71.6446838,0.6887388,2.3940029,5.5219812,0,37.40648379,2.69,3,7,9,2.05,0.48,37.444,2.53,5.22,48.46743295,81.02766798,39.812,30.34
1,7129,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37,3,0,0,0,0,0,0,2.37,0,NA,35.076,0
1,7130,Satipo,7.7395096,446.694336,2.2413971,1.446393,26.7459717,79.8036346,63.1949577,1.7647057,3.3632894,10.2120552,0,27.16049383,1.51,3,7,7,1.15,0.38,22.644,1.53,3.04,50.32894737,75.16339869,22.348,17.02
1,7130,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,2,0,0,0,0,0,0,0.39,0,NA,5.772,0
1,7131,Satipo,6.906106,0,1.6114793,1.3590097,34.0996094,73.5329437,70.1578827,1.5523844,2.9387937,6.3811722,0.261261,32.33830846,2.53,3,8,7,3.2,0.25,51.06,3.45,5.98,57.69230769,92.75362319,37.444,47.36
1,7131,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,3,0,0,0,0,0,0,0.87,0,NA,12.876,0
1,7132,La Molina,9.0219927,426.767807,2.2125158,1.8856568,328.3898315,127.9993439,57.7744713,0.6765194,2.9907775,18.5266247,0,27.29528536,2.26,3,4,3,1.16,0.06,18.056,1.22,3.48,35.05747126,95.08196721,33.448,17.168
1,7132,Satipo,9.1615944,368.656769,2.3741663,1.5078959,114.0792236,102.3047485,61.0207939,0.5352116,1.5501846,11.91154,0,34.24317618,2.11,3,3,14,0.95,0.56,22.348,1.51,3.62,41.71270718,62.91390728,31.228,14.06
1,7134,Satipo,5.9640045,0,1.7602448,1.2720957,73.9680176,103.7543182,66.3456497,2.3611937,4.2424564,8.8449326,0.2439117,28.10945274,3.79,3,8,5,3.3,0.56,57.128,3.86,7.65,50.45751634,85.49222798,56.092,48.84
1,7134,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15,3,1,0,0.13,0,1.924,0.13,2.28,5.701754386,100,31.82,1.924
1,7135,Satipo,6.2453566,79.394989,1.6779923,1.1376958,74.5720215,81.1927338,67.5781479,3.4161291,5.7644353,5.4560204,0.3882198,32.34567901,1.16,3,3,12,0.9,0.54,21.312,1.44,2.6,55.38461538,62.5,17.168,13.32
1,7135,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14,3,0,0,0,0,0,0,1.14,0,NA,16.872,0
1,7136,Satipo,9.3408089,218.190155,2.4278305,1.5642419,57.1781006,96.7254486,54.2622604,4.0399332,6.3047886,12.8032789,0.1376133,25.43209877,3.94,3,6,8,2.59,0.76,49.58,3.35,7.29,45.95336077,77.31343284,58.312,38.332
1,7136,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,3,0,0,0,0,0,0,0.71,0,NA,10.508,0
1,7137,Satipo,6.3398848,260.385284,1.7529025,1.2288194,54.6142578,80.9263611,64.2328186,1.3854818,2.7513652,13.2399359,0,30.59701493,2.82,3,8,9,2.5,0.52,44.696,3.02,5.84,51.71232877,82.78145695,41.736,37
1,7137,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64,3,0,0,0,0,0,0,1.64,0,NA,24.272,0
1,7138,Satipo,9.0590496,139.225922,2.2367482,1.2691846,124.3117676,118.3452148,59.007843,3.3330898,4.9678106,11.4514503,0.0830841,27.97029703,3.41,3,6,8,1.95,0.43,35.224,2.38,5.79,41.10535406,81.93277311,50.468,28.86
1,7138,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,0,0,0,0,NA,NA,0,0
1,7139,La Molina,8.3831434,10.214233,1.8569117,1.6407995,199.8673706,117.4185638,66.1345291,0.9850998,2.6943293,11.2468357,0.0545654,32.59803922,2.04,3,3,6,1.1,0.34,21.312,1.44,3.48,41.37931034,76.38888889,30.192,16.28
1,7139,Satipo,8.019475,0,2.0321512,1.3930626,106.5318604,108.8406219,67.003685,0.6887798,1.9000765,10.4017782,0,33.49875931,3.81,3,8,2,2.32,0.17,36.852,2.49,6.3,39.52380952,93.17269076,56.388,34.336
1,7140,Satipo,8.2458591,268.225098,2.3334846,1.5188761,87.3842773,109.3061981,61.9811592,1.674017,3.2552361,13.7115402,0.7527676,24.9382716,2.76,3,16,9,2.83,0.62,51.06,3.45,6.21,55.55555556,82.02898551,40.848,41.884
1,7140,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,3,0,4,0,0.16,2.368,0.16,1.37,11.67883212,0,17.908,0
1,7141,Satipo,6.0462017,0,1.5194421,1.2474799,38.9992676,75.1495361,71.3605652,0,0.8390931,8.2857924,0,39.20595533,5.42,3,12,12,3.28,0.62,57.72,3.9,9.32,41.84549356,84.1025641,80.216,48.544
1,7141,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23,3,0,1,0,0.09,1.332,0.09,2.32,3.879310345,0,33.004,0
1,7142,Satipo,5.6211433,0,1.6959329,1.1366982,43.708252,95.0188904,68.3831329,1.5397892,2.9061027,9.6477938,0.122817,31.60493827,1.48,2,7,3,2.8,0.18,44.104,2.98,4.46,66.8161435,93.95973154,21.904,41.44
1,7142,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,3,0,0,0,0,0,0,1.51,0,NA,22.348,0
1,7143,Satipo,5.6577911,212.309418,1.9446225,1.1135964,84.0367432,92.6472168,44.6793289,8.0260382,12.2730103,17.6882534,0.5289803,20.39800995,1.21,3,15,8,2.92,0.63,52.54,3.55,4.76,74.57983193,82.25352113,17.908,43.216
1,7143,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,3,2,3,1.01,0.1,16.428,1.11,2.53,43.87351779,90.99099099,21.016,14.948
1,7144,Satipo,7.1851072,0,1.8820763,1.3755093,42.9545898,99.5072479,63.1306343,1.7004824,3.139554,11.3182297,0.2706957,28.57142857,5.39,3,13,12,4.45,0.64,75.332,5.09,10.48,48.56870229,87.42632613,79.772,65.86
1,7144,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,3,0,3,0,0.17,2.516,0.17,1.68,10.11904762,0,22.348,0
1,7145,Satipo,7.5397892,98.190002,2.2753439,1.4334426,64.3745117,88.4285889,61.0151176,3.4564867,5.4671826,8.4569349,0.2076988,22.3880597,2.17,3,3,1,1.81,0.12,28.564,1.93,4.1,47.07317073,93.78238342,32.116,26.788
1,7145,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,3,0,0,0,0,0,0,1.94,0,NA,28.712,0
1,7146,La Molina,6.5421658,0,1.5446205,1.6133533,103.0872803,74.4841614,58.8592072,1.3732996,3.0708241,20.5783119,0,26.91358025,2.04,3,2,4,0.36,0.27,9.324,0.63,2.67,23.59550562,57.14285714,30.192,5.328
1,7146,Satipo,6.2124872,0,1.891367,1.3230338,29.2536621,82.3534241,65.729744,1.5373497,2.9661727,11.4944067,0.1852379,28.03970223,5.34,3,14,9,3.2,0.68,57.424,3.88,9.22,42.0824295,82.4742268,79.032,47.36
1,7147,Satipo,7.5137119,NA,2.1216021,1.2747293,87.8477783,107.5694122,55.9862976,4.5601263,6.7150931,13.0276947,0.6266394,23.07692308,2.44,2,2,10,0.48,0.17,9.62,0.65,3.09,21.03559871,73.84615385,36.112,7.104
1,7147,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64,3,0,0,0,0,0,0,1.64,0,NA,24.272,0
1,7148,Satipo,6.9370737,379.459686,2.1600728,1.295764,104.5247803,95.2526398,50.9915619,5.4136362,8.2608023,13.3364191,0.4192266,24.12935323,6.87,3,15,15,3.66,0.59,62.9,4.25,11.12,38.21942446,86.11764706,101.676,54.168
1,7148,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,3,2,2,0.19,0.04,3.404,0.23,1.1,20.90909091,82.60869565,12.876,2.812
1,7149,Satipo,8.8767223,343.090515,2.1864486,1.3782682,76.4758301,86.185379,63.2503357,1.4042578,2.9694057,9.4496298,0.0191259,35.23573201,1.61,3,6,7,0.8,0.12,13.616,0.92,2.53,36.36363636,86.95652174,23.828,11.84
1,7149,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,2,0,0,0,0,0,0,0.75,0,NA,11.1,0
1,7150,Satipo,5.4591789,0,1.4954948,1.1763415,81.7056885,91.6727905,72.2345123,2.026228,3.3585687,2.1973128,0.0035181,38.70967742,2.44,3,4,17,2.44,0.6,44.992,3.04,5.48,55.47445255,80.26315789,36.112,36.112
